=== RUN   TestWriteThroughPut
2025-02-28T20:51:58.664Z	info	/mydata/VictoriaMetrics-sketches/lib/memory/memory.go:42	limiting caches to 242618914406 bytes, leaving 161745942938 bytes to the OS according to -memory.allowedPercent=60
Threads: 64 ; Each thread handles 157 timeseries.
2025-02-28T20:52:05.269Z	info	/mydata/VictoriaMetrics-sketches/lib/storage/partition.go:199	creating a partition "1970_01" with smallPartsPath="/mydata/VictoriaMetrics-sketches/app/vminsert/common/BenchmarkCtxInsertThoughput/data/small/1970_01", bigPartsPath="/mydata/VictoriaMetrics-sketches/app/vminsert/common/BenchmarkCtxInsertThoughput/data/big/1970_01"
2025-02-28T20:52:05.310Z	info	/mydata/VictoriaMetrics-sketches/lib/storage/partition.go:208	partition "1970_01" has been created
throughput: 47000 1.0542339354587756e+06
throughput: 47100 1.0543224727279283e+06
throughput: 47200 1.0544300355855306e+06
throughput: 47300 1.0542600438335324e+06
throughput: 47400 1.054265268835503e+06
throughput: 47500 1.054358295129338e+06
throughput: 47600 1.0544840362839785e+06
throughput: 47700 1.0542992651043297e+06
throughput: 47800 1.0543588526927107e+06
throughput: 47900 1.0544827466586223e+06
throughput: 48000 1.0545840549389718e+06
throughput: 48100 1.054388490068093e+06
throughput: 48200 1.054410485351222e+06
throughput: 48300 1.0545329573712435e+06
throughput: 48400 1.0546313210279732e+06
throughput: 48500 1.0545031758998912e+06
throughput: 48600 1.054270328738782e+06
throughput: 48700 1.0543758737156626e+06
throughput: 48800 1.0544409669363766e+06
throughput: 48900 1.0543209166136943e+06
throughput: 49000 1.0543915939423128e+06
throughput: 49100 1.0537869761986972e+06
throughput: 49200 1.0538635776920165e+06
throughput: 49300 1.0537617173656526e+06
throughput: 49400 1.0538248564010768e+06
throughput: 49500 1.0539437799368615e+06
throughput: 49600 1.0540472277286637e+06
throughput: 49700 1.054136687459813e+06
throughput: 49800 1.0539967490409494e+06
throughput: 49900 1.0540153525312378e+06
throughput: 50000 1.0541013779417288e+06
throughput: 50100 1.054182431400615e+06
throughput: 50200 1.0540425939138508e+06
throughput: 50300 1.054095575489083e+06
throughput: 50400 1.0541998987017984e+06
throughput: 50500 1.0542992538757974e+06
throughput: 50600 1.0540524645144497e+06
throughput: 50700 1.0540514840484085e+06
throughput: 50800 1.0541752228842988e+06
throughput: 50900 1.0542634407114466e+06
throughput: 51000 1.0540846691231711e+06
throughput: 51100 1.05385346455207e+06
throughput: 51200 1.0539370099056442e+06
throughput: 51300 1.0540134322967322e+06
throughput: 51400 1.0537980089531133e+06
throughput: 51500 1.0538068628610584e+06
throughput: 51600 1.053892805005509e+06
throughput: 51700 1.0539684511321175e+06
throughput: 51800 1.0538285238288932e+06
throughput: 51900 1.0538777307137216e+06
throughput: 52000 1.0539345050032632e+06
throughput: 52100 1.0539719545628955e+06
throughput: 52200 1.0539227307481542e+06
2025-02-28T21:00:22.207Z	info	/mydata/VictoriaMetrics-sketches/lib/storage/partition.go:1462	merged (9 parts, 442761722 rows, 90000 blocks, 1234909774 bytes) into (1 part, 442761722 rows, 60000 blocks, 1222050964 bytes) in 65.148 seconds at 6796276 rows/sec to "/mydata/VictoriaMetrics-sketches/app/vminsert/common/BenchmarkCtxInsertThoughput/data/small/1970_01/18287A7B259DB211"
throughput: 52300 1.0539546657197913e+06
throughput: 52400 1.053887360575647e+06
throughput: 52500 1.0539844194487976e+06
throughput: 52600 1.054049173093052e+06
throughput: 52700 1.0539363824327602e+06
throughput: 52800 1.0539854574215468e+06
throughput: 52900 1.054059707165145e+06
throughput: 53000 1.054146483563936e+06
throughput: 53100 1.0539817271081703e+06
throughput: 53200 1.0530094753536426e+06
throughput: 53300 1.0530915642608947e+06
throughput: 53400 1.0531852736790108e+06
throughput: 53500 1.053235033649944e+06
throughput: 53600 1.0530902072775653e+06
throughput: 53700 1.0530987825525766e+06
throughput: 53800 1.0531501964834488e+06
throughput: 53900 1.0532011403331908e+06
throughput: 54000 1.0530660903506044e+06
throughput: 54100 1.0530652185937809e+06
throughput: 54200 1.0531723543236451e+06
throughput: 54300 1.053263253143857e+06
throughput: 54400 1.0532503499389428e+06
throughput: 54500 1.0532662575644776e+06
throughput: 54600 1.0533039566195884e+06
throughput: 54700 1.0533543202816187e+06
throughput: 54800 1.0534384407337818e+06
throughput: 54900 1.0533118533057827e+06
throughput: 55000 1.053298554340468e+06
throughput: 55100 1.053418745166581e+06
throughput: 55200 1.0535194730147235e+06
throughput: 55300 1.0534196679469927e+06
throughput: 55400 1.0534846368802886e+06
throughput: 55500 1.053509701604419e+06
throughput: 55600 1.0535829230696165e+06
throughput: 55700 1.053613797550521e+06
throughput: 55800 1.0534780021277836e+06
throughput: 55900 1.0534804683899118e+06
throughput: 56000 1.0535611076219524e+06
throughput: 56100 1.0536230221118e+06
throughput: 56200 1.0533548100123508e+06
throughput: 56300 1.0534043073909048e+06
throughput: 56400 1.0534618195202318e+06
throughput: 56500 1.0535144620181394e+06
throughput: 56600 1.0535627098289842e+06
throughput: 56700 1.053359578916117e+06
throughput: 56800 1.0529943206626195e+06
throughput: 56900 1.053072563740568e+06
throughput: 57000 1.0531216210509276e+06
throughput: 57100 1.0529936430022318e+06
throughput: 57200 1.0531469746362502e+06
throughput: 57300 1.052906527276878e+06
throughput: 57400 1.0529676348952183e+06
throughput: 57500 1.0529844022905692e+06
throughput: 57600 1.052975265006369e+06
throughput: 57700 1.0529490732202125e+06
throughput: 57800 1.0530061879844638e+06
throughput: 57900 1.05310305283245e+06
throughput: 58000 1.0529956360859822e+06
throughput: 58100 1.0530595555192134e+06
throughput: 58200 1.0531124979382888e+06
throughput: 58300 1.053204633342269e+06
throughput: 58400 1.0532908670993615e+06
throughput: 58500 1.0532208593365601e+06
throughput: 58600 1.0531833329039977e+06
throughput: 58700 1.0532577579974458e+06
throughput: 58800 1.0533140550902397e+06
throughput: 58900 1.0531141271719842e+06
throughput: 59000 1.0531853383339688e+06
throughput: 59100 1.0532367089202134e+06
throughput: 59200 1.0533186811356605e+06
throughput: 59300 1.0534126144310744e+06
throughput: 59400 1.0532764812831625e+06
throughput: 59500 1.0532621170519998e+06
throughput: 59600 1.0533543606310408e+06
throughput: 59700 1.053427183257977e+06
throughput: 59800 1.0532742950515132e+06
throughput: 59900 1.0533334736487046e+06
throughput: 60000 1.0533973790248756e+06
throughput: 60100 1.0534625905592118e+06
throughput: 60200 1.05352262603769e+06
throughput: 60300 1.0533471324174341e+06
throughput: 60400 1.0533224438411898e+06
throughput: 60500 1.0534483853407514e+06
throughput: 60600 1.0535299839171153e+06
throughput: 60700 1.0535920266039707e+06
throughput: 60800 1.053474276506949e+06
throughput: 60900 1.053355938136812e+06
throughput: 61000 1.0534666838083314e+06
throughput: 61100 1.0535595532595832e+06
throughput: 61200 1.0535108825548226e+06
throughput: 61300 1.053541300488669e+06
throughput: 61400 1.0526878882612356e+06
throughput: 61500 1.0527721897682005e+06
throughput: 61600 1.0528439394344103e+06
throughput: 61700 1.0527154111959087e+06
throughput: 61800 1.0527464196089804e+06
